,journal_title,article_title,contributors,year,doi
196,Geoscientific Model Development,Geoscientific Model Development,"['Silje Lund Sørland', 'Roman Brogli', 'Praveen Kumar Pothapakula', 'Emmanuele Russo', 'Jonas Van de Walle', 'Bodo Ahrens', 'Ivonne Anders', 'Edoardo Bucchignani', 'Edouard L. Davin', 'Marie-Estelle Demory', 'Alessandro Dosio', 'Hendrik Feldmann', 'Barbara Früh', 'Beate Geyer', 'Klaus Keuler', 'Donghyun Lee', 'Delei Li', 'Nicole P. M. van Lipzig', 'Seung-Ki Min', 'Hans-Jürgen Panitz', 'Burkhardt Rockel', 'Christoph Schär', 'Christian Steger', 'Wim Thiery']",2021,10.5194/gmd-14-5125-2021
197,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Jie Wu', 'Xuejie Gao', 'Yingmo Zhu', 'Ying Shi', 'Filippo Giorgi']",2022,10.1007/s00376-021-0286-9
198,Nature Climate Change,Nature Climate Change,"['Rasmus Benestad', 'Jana Sillmann', 'Thordis Linda Thorarinsdottir', 'Peter Guttorp', 'Michel d. S. Mesquita', 'Mari R. Tye', 'Petteri Uotila', 'Cathrine Fox Maule', 'Peter Thejll', 'Martin Drews', 'Kajsa M. Parding']",2017,10.1038/nclimate3393
199,Earth and Space Science,Earth and Space Science,"['Jia Wu', 'Zhenyu Han', 'Yuping Yan', 'Xuejie Gao']",2022,10.1029/2021EA002207
200,Journal of Climate,Journal of Climate,"['Alain T. Tamoffo', 'Leonard K. Amekudzi', 'Torsten Weber', 'Derbetini A. Vondou', 'Edmund I. Yamba', 'Daniela Jacob']",2022,10.1175/JCLI-D-21-0487.1
201,Climate Dynamics,Climate Dynamics,"['Claas Teichmann', 'Daniela Jacob', 'Armelle Reca Remedio', 'Thomas Remke', 'Lars Buntemeyer', 'Peter Hoffmann', 'Arne Kriegsmann', 'Ludwig Lierhammer', 'Katharina Bülow', 'Torsten Weber', 'Kevin Sieck', 'Diana Rechid', 'Gaby S. Langendijk', 'Erika Coppola', 'Filippo Giorgi', 'James M. Ciarlo`', 'Francesca Raffaele', 'Graziano Giuliani', 'Gao Xuejie', 'Taleena Rae Sines', 'Jose Abraham Torres-Alavez', 'Sushant Das', 'Fabio Di Sante', 'Emanuela Pichelli', 'Russel Glazer', 'Moetasim Ashfaq', 'Melissa Bukovsky', 'Eun-Soon Im']",2021,10.1007/s00382-020-05494-x
202,Progress in Earth and Planetary Science,Progress in Earth and Planetary Science,"['Rui Ito', 'Tosiyuki Nakaegawa', 'Izuru Takayabu']",2020,10.1186/s40645-020-00394-4
203,Communications Earth & Environment,Communications Earth & Environment,"['Gerhard Krinner', 'Viatcheslav Kharin', 'Romain Roehrig', 'John Scinocca', 'Francis Codron']",2020,10.1038/s43247-020-00035-0
204,Sustainability,Sustainability,"['Constanze Leemhuis', 'Frank Thonfeld', 'Kristian Näschen', 'Stefanie Steinbach', 'Javier Muro', 'Adrian Strauch', 'Ander López', 'Giuseppe Daconto', 'Ian Games', 'Bernd Diekkrüger']",2017,10.3390/su9091513
205,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['N. Souverijns', 'A. Gossart', 'M. Demuzere', 'J. T. M. Lenaerts', 'B. Medley', 'I. V. Gorodetskaya', 'S. Vanden\xa0Broucke', 'N. P. M. van Lipzig']",2019,10.1029/2018JD028862
206,Earth System Dynamics,Earth System Dynamics,"['Kevin Sieck', 'Christine Nam', 'Laurens M. Bouwer', 'Diana Rechid', 'Daniela Jacob']",2021,10.5194/esd-12-457-2021
207,Environmental Research Letters,Environmental Research Letters,"['Jintao Zhang', 'Qinglong You', 'Guoyu Ren', 'Safi Ullah']",2022,10.1088/1748-9326/ac9c70
208,Earth System Dynamics,Earth System Dynamics,"['Jan Wohland', 'Mark Reyers', 'Juliane Weber', 'Dirk Witthaut']",2017,10.5194/esd-8-1047-2017
209,Meteorological Applications,Meteorological Applications,"['Alain T. Tamoffo', 'Torsten Weber', 'Akintomide A. Akinsanola', 'Derbetini A. Vondou']",2023,10.1002/met.2119
210,Atmosphere,Atmosphere,"['Neetu Tyagi', 'Tripti Jayal', 'Mukesh Singh', 'Vipan Mandwal', 'Atul Saini', ' Nirbhav', 'Netrananda Sahu', 'Sridhara Nayak']",2022,10.3390/atmos13060947
211,Journal of Irrigation and Drainage Engineering,Journal of Irrigation and Drainage Engineering,"['Mohamed Mwabumba', 'Jahangeer Jahangeer', 'Sahila Beegum', 'Brijesh K. Yadav', 'Mwemezi J. Rwiza']",2022,10.1061/(ASCE)IR.1943-4774.0001702
212,Geoscientific Model Development,Geoscientific Model Development,"['Martin Juckes', 'Karl E. Taylor', 'Paul J. Durack', 'Bryan Lawrence', 'Matthew S. Mizielinski', 'Alison Pamment', 'Jean-Yves Peterschmitt', 'Michel Rixen', 'Stéphane Sénési']",2020,10.5194/gmd-13-201-2020
213,Climate Dynamics,Climate Dynamics,"['Josefina Blázquez', 'Silvina A. Solman']",2023,10.1007/s00382-023-06727-5
214,Environmental Research Letters,Environmental Research Letters,"['Thomas Dirnböck', 'Gisela Pröll', 'Kari Austnes', 'Jelena Beloica', 'Burkhard Beudert', 'Roberto Canullo', 'Alessandra De Marco', 'Maria Francesca Fornasier', 'Martyn Futter', 'Klaus Goergen', 'Ulf Grandin', 'Maria Holmberg', 'Antti-Jussi Lindroos', 'Michael Mirtl', 'Johan Neirynck', 'Tomasz Pecka', 'Tiina Maileena Nieminen', 'Jørn-Frode Nordbakken', 'Maximilian Posch', 'Gert-Jan Reinds', 'Edwin C Rowe', 'Maija Salemaa', 'Thomas Scheuschner', 'Franz Starlinger', 'Aldona Katarzyna Uziębło', 'Salar Valinia', 'James Weldon', 'Wieger G W Wamelink', 'Martin Forsius']",2018,10.1088/1748-9326/aaf26b
215,Water,Water,"['Ariel Wang', 'Francina Dominguez', 'Arthur Schmidt']",2019,10.3390/w11051032
216,Earth System Dynamics,Earth System Dynamics,"['Erik Kjellström', 'Grigory Nikulin', 'Gustav Strandberg', 'Ole Bøssing Christensen', 'Daniela Jacob', 'Klaus Keuler', 'Geert Lenderink', 'Erik van Meijgaard', 'Christoph Schär', 'Samuel Somot', 'Silje Lund Sørland', 'Claas Teichmann', 'Robert Vautard']",2018,10.5194/esd-9-459-2018
217,Geoscientific Model Development,Geoscientific Model Development,"['Sophie M. J. Nowicki', 'Anthony Payne', 'Eric Larour', 'Helene Seroussi', 'Heiko Goelzer', 'William Lipscomb', 'Jonathan Gregory', 'Ayako Abe-Ouchi', 'Andrew Shepherd']",2016,10.5194/gmd-9-4521-2016
218,Climate Dynamics,Climate Dynamics,"['Chen Lu', 'Guohe Huang', 'Xiuquan Wang']",2019,10.1007/s00382-019-04899-7
219,Frontiers in Environmental Science,Frontiers in Environmental Science,"['Dominic Matte', 'Morten Andreas Dahl Larsen', 'Ole Bøssing Christensen', 'Jens Hesselbjerg Christensen']",2019,10.3389/fenvs.2018.00163
220,Geoscientific Model Development,Geoscientific Model Development,"['Oliver Branch', 'Thomas Schwitalla', 'Marouane Temimi', 'Ricardo Fonseca', 'Narendra Nelli', 'Michael Weston', 'Josipa Milovac', 'Volker Wulfmeyer']",2021,10.5194/gmd-14-1615-2021
221,Climate Dynamics,Climate Dynamics,"['Miguel Lagos-Zúñiga', 'Rocío Balmaceda-Huarte', 'Pedro Regoto', 'Limbert Torrez', 'Matías Olmo', 'André Lyra', 'David Pareja-Quispe', 'María Laura Bettolli']",2022,10.1007/s00382-022-06598-2
222,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['Bibi S. Naz', 'Wolfgang Kurtz', 'Carsten Montzka', 'Wendy Sharples', 'Klaus Goergen', 'Jessica Keune', 'Huilin Gao', 'Anne Springer', 'Harrie-Jan Hendricks Franssen', 'Stefan Kollet']",2019,10.5194/hess-23-277-2019
223,Climate Dynamics,Climate Dynamics,"['Michelle Simões Reboita', 'Natália Machado Crespo', 'Jose Abraham Torres', 'Marco Reale', 'Rosmeri Porfírio da Rocha', 'Filippo Giorgi', 'Erika Coppola']",2021,10.1007/s00382-021-05867-w
224,Climate Dynamics,Climate Dynamics,"['Filippo Giorgi', 'Erika Coppola', 'Claas Teichmann', 'Daniela Jacob']",2021,10.1007/s00382-021-05902-w
225,Climate Dynamics,Climate Dynamics,"['Xing Li', 'Haishan Chen', 'Wenjian Hua', 'Hedi Ma', 'Xiao Li', 'Shanlei Sun', 'Yiwen Lu', 'Xueqi Pang', 'Xuanwen Zhang', 'Qian Zhang']",2022,10.1007/s00382-022-06635-0
226,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Lisa Jach', 'Kirsten Warrach‐Sagi', 'Joachim Ingwersen', 'Eigil Kaas', 'Volker Wulfmeyer']",2020,10.1029/2019JD031989
227,Climate Dynamics,Climate Dynamics,"['Ø. Hodnebrog', 'B. M. Steensen', 'L. Marelle', 'K. Alterskjær', 'S. B. Dalsøren', 'G. Myhre']",2022,10.1007/s00382-021-05964-w
228,Agriculture,Agriculture,"['Diego Portalanza', 'Finbarr G. Horgan', 'Valeria Pohlmann', 'Santiago Vianna Cuadra', 'Malena Torres-Ulloa', 'Eduardo Alava', 'Simone Ferraz', 'Angelica Durigon']",2022,10.3390/agriculture12111828
229,Atmospheric Research,Atmospheric Research,"['Xiaoyu Jiang', 'Chenglai Wu', 'Bing Chen', 'Weiyi Wang', 'Xiaohong Liu', 'Zhaohui Lin', 'Zhenyu Han']",2023,10.1016/j.atmosres.2023.106851
