,journal_title,article_title,contributors,year,doi
120,Environmental Research Letters,Environmental Research Letters,"['Svetlana Jevrejeva', 'Hindumathi Palanisamy', 'Luke P Jackson']",2021,10.1088/1748-9326/abceea
121,The Cryosphere,The Cryosphere,"['Hélène Seroussi', 'Sophie Nowicki', 'Antony J. Payne', 'Heiko Goelzer', 'William H. Lipscomb', 'Ayako Abe-Ouchi', 'Cécile Agosta', 'Torsten Albrecht', 'Xylar Asay-Davis', 'Alice Barthel', 'Reinhard Calov', 'Richard Cullather', 'Christophe Dumas', 'Benjamin K. Galton-Fenzi', 'Rupert Gladstone', 'Nicholas R. Golledge', 'Jonathan M. Gregory', 'Ralf Greve', 'Tore Hattermann', 'Matthew J. Hoffman', 'Angelika Humbert', 'Philippe Huybrechts', 'Nicolas C. Jourdain', 'Thomas Kleiner', 'Eric Larour', 'Gunter R. Leguy', 'Daniel P. Lowry', 'Chistopher M. Little', 'Mathieu Morlighem', 'Frank Pattyn', 'Tyler Pelle', 'Stephen F. Price', 'Aurélien Quiquet', 'Ronja Reese', 'Nicole-Jeanne Schlegel', 'Andrew Shepherd', 'Erika Simon', 'Robin S. Smith', 'Fiammetta Straneo', 'Sainan Sun', 'Luke D. Trusel', 'Jonas Van Breedam', 'Roderik S. W. van de Wal', 'Ricarda Winkelmann', 'Chen Zhao', 'Tong Zhang', 'Thomas Zwinger']",2020,10.5194/tc-14-3033-2020
122,Nature Climate Change,Nature Climate Change,"['Frank Pattyn', 'Catherine Ritz', 'Edward Hanna', 'Xylar Asay-Davis', 'Rob DeConto', 'Gaël Durand', 'Lionel Favier', 'Xavier Fettweis', 'Heiko Goelzer', 'Nicholas R. Golledge', 'Peter Kuipers Munneke', 'Jan T. M. Lenaerts', 'Sophie Nowicki', 'Antony J. Payne', 'Alexander Robinson', 'Hélène Seroussi', 'Luke D. Trusel', 'Michiel van den Broeke']",2018,10.1038/s41558-018-0305-8
123,Journal of Geophysical Research: Earth Surface,Journal of Geophysical Research: Earth Surface,"['P. M. Alexander', 'A. N. LeGrande', 'E. Fischer', 'M. Tedesco', 'X. Fettweis', 'M. Kelley', 'S. M. J. Nowicki', 'G. A. Schmidt']",2019,10.1029/2018JF004772
124,The Cryosphere,The Cryosphere,"['John Erich Christian', 'Alexander A. Robel', 'Ginny Catania']",2022,10.5194/tc-16-2725-2022
125,Journal of Glaciology,Journal of Glaciology,"['Ralf Greve', 'Christopher Chambers', 'Takashi Obase', 'Fuyuki Saito', 'Wing-Le Chan', 'Ayako Abe-Ouchi']",2023,10.1017/jog.2023.41
126,The Cryosphere,The Cryosphere,"['William H. Lipscomb', 'Gunter R. Leguy', 'Nicolas C. Jourdain', 'Xylar Asay-Davis', 'Hélène Seroussi', 'Sophie Nowicki']",2021,10.5194/tc-15-633-2021
127,Ocean Science,Ocean Science,['Céline Heuzé'],2021,10.5194/os-17-59-2021
128,The Cryosphere,The Cryosphere,"['Donald A. Slater', 'Fiamma Straneo', 'Denis Felikson', 'Christopher M. Little', 'Heiko Goelzer', 'Xavier Fettweis', 'James Holte']",2019,10.5194/tc-13-2489-2019
129,Science,Science,"['Frank Pattyn', 'Mathieu Morlighem']",2020,10.1126/science.aaz5487
130,Nature Climate Change,Nature Climate Change,"['Andrew Shepherd', 'Sophie Nowicki']",2017,10.1038/nclimate3400
131,Geoscientific Model Development,Geoscientific Model Development,"['Masa Kageyama', 'Samuel Albani', 'Pascale Braconnot', 'Sandy P. Harrison', 'Peter O. Hopcroft', 'Ruza F. Ivanovic', 'Fabrice Lambert', 'Olivier Marti', 'W. Richard Peltier', 'Jean-Yves Peterschmitt', 'Didier M. Roche', 'Lev Tarasov', 'Xu Zhang', 'Esther C. Brady', 'Alan M. Haywood', 'Allegra N. LeGrande', 'Daniel J. Lunt', 'Natalie M. Mahowald', 'Uwe Mikolajewicz', 'Kerim H. Nisancioglu', 'Bette L. Otto-Bliesner', 'Hans Renssen', 'Robert A. Tomas', 'Qiong Zhang', 'Ayako Abe-Ouchi', 'Patrick J. Bartlein', 'Jian Cao', 'Qiang Li', 'Gerrit Lohmann', 'Rumi Ohgaito', 'Xiaoxu Shi', 'Evgeny Volodin', 'Kohei Yoshida', 'Xiao Zhang', 'Weipeng Zheng']",2017,10.5194/gmd-10-4035-2017
132,International Journal of Climatology,International Journal of Climatology,"['Edward Hanna', 'John Cappelen', 'Xavier Fettweis', 'Sebastian H. Mernild', 'Thomas L. Mote', 'Ruth Mottram', 'Konrad Steffen', 'Thomas J. Ballinger', 'Richard J. Hall']",2021,10.1002/joc.6771
133,The Cryosphere,The Cryosphere,"['Martin Rückamp', 'Thomas Kleiner', 'Angelika Humbert']",2022,10.5194/tc-16-1675-2022
134,Geoscientific Model Development,Geoscientific Model Development,"['Katherine J. Evans', 'Joseph H. Kennedy', 'Dan Lu', 'Mary M. Forrester', 'Stephen Price', 'Jeremy Fyke', 'Andrew R. Bennett', 'Matthew J. Hoffman', 'Irina Tezaur', 'Charles S. Zender', 'Miren Vizcaíno']",2019,10.5194/gmd-12-1067-2019
