,journal_title,article_title,contributors,year,doi
39,Nature Communications,Nature Communications,"['D. S. Hamilton', 'S. Hantson', 'C. E. Scott', 'J. O. Kaplan', 'K. J. Pringle', 'L. P. Nieradzik', 'A. Rap', 'G. A. Folberth', 'D. V. Spracklen', 'K. S. Carslaw']",2018,10.1038/s41467-018-05592-9
40,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Robert J. Allen', 'Steven Turnock', 'Pierre Nabat', 'David Neubauer', 'Ulrike Lohmann', 'Dirk Olivié', 'Naga Oshima', 'Martine Michou', 'Tongwen Wu', 'Jie Zhang', 'Toshihiko Takemura', 'Michael Schulz', 'Kostas Tsigaridis', 'Susanne E. Bauer', 'Louisa Emmons', 'Larry Horowitz', 'Vaishali Naik', 'Twan van Noije', 'Tommi Bergman', 'Jean-Francois Lamarque', 'Prodromos Zanis', 'Ina Tegen', 'Daniel M. Westervelt', 'Philippe Le Sager', 'Peter Good', 'Sungbo Shim', ""Fiona O'Connor"", 'Dimitris Akritidis', 'Aristeidis K. Georgoulias', 'Makoto Deushi', 'Lori T. Sentman', 'Jasmin G. John', 'Shinichiro Fujimori', 'William J. Collins']",2020,10.5194/acp-20-9641-2020
41,Atmospheric and Oceanic Science Letters,Atmospheric and Oceanic Science Letters,"['Zhenxi Zhang', 'Wen Zhou']",2023,10.1016/j.aosl.2022.100276
42,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Daniel P. Grosvenor', 'Kenneth S. Carslaw']",2023,10.5194/acp-23-6743-2023
43,Aerosol–climate modeling,Aerosols and Climate,"['Philip J. Rasch', 'Ken S. Carslaw']",2022,10.1016/B978-0-12-819766-0.00009-2
44,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Kine Onsum Moseid', 'Michael Schulz', 'Trude Storelvmo', 'Ingeborg Rian Julsrud', 'Dirk Olivié', 'Pierre Nabat', 'Martin Wild', 'Jason N. S. Cole', 'Toshihiko Takemura', 'Naga Oshima', 'Susanne E. Bauer', 'Guillaume Gastineau']",2020,10.5194/acp-20-16023-2020
45,Environmental Science & Technology,Environmental Science & Technology,"['Huimin Li', 'Yang Yang', 'Hailong Wang', 'Pinya Wang', 'Xu Yue', 'Hong Liao']",2022,10.1021/acs.est.1c04380
46,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Jie Zhang', 'Kalli Furtado', 'Steven T. Turnock', 'Jane P. Mulcahy', 'Laura J. Wilcox', 'Ben B. Booth', 'David Sexton', 'Tongwen Wu', 'Fang Zhang', 'Qianxia Liu']",2021,10.5194/acp-21-18609-2021
47,International Journal of Climatology,International Journal of Climatology,"['Adnan Abbas', 'Safi Ullah', 'Waheed Ullah', 'Muhammad Waseem', 'Xin Dou', 'Chengyi Zhao', 'Aisha Karim', 'Jianting Zhu', 'Daniel Fiifi Tawia Hagan', 'Asher Samuel Bhatti', 'Gohar Ali']",2022,10.1002/joc.7602
48,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Robert J. Allen', 'Jean‐Francois Lamarque', 'Duncan Watson‐Parris', 'Dirk Olivié']",2020,10.1029/2019JD031736
49,Geoscientific Model Development,Geoscientific Model Development,"['Tongwen Wu', 'Fang Zhang', 'Jie Zhang', 'Weihua Jie', 'Yanwu Zhang', 'Fanghua Wu', 'Laurent Li', 'Jinghui Yan', 'Xiaohong Liu', 'Xiao Lu', 'Haiyue Tan', 'Lin Zhang', 'Jun Wang', 'Aixue Hu']",2020,10.5194/gmd-13-977-2020
50,Numerical modeling of the global climate and carbon cycle system,Climate Change,['Chris D. Jones'],2021,10.1016/B978-0-12-821575-3.00004-9
51,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"[""Fiona M. O'Connor"", 'N. Luke Abraham', 'Mohit Dalvi', 'Gerd A. Folberth', 'Paul T. Griffiths', 'Catherine Hardacre', 'Ben T. Johnson', 'Ron Kahana', 'James Keeble', 'Byeonghyeon Kim', 'Olaf Morgenstern', 'Jane P. Mulcahy', 'Mark Richardson', 'Eddy Robertson', 'Jeongbyn Seo', 'Sungbo Shim', 'João C. Teixeira', 'Steven T. Turnock', 'Jonny Williams', 'Andrew J. Wiltshire', 'Stephanie Woodward', 'Guang Zeng']",2021,10.5194/acp-21-1211-2021
