,journal_title,article_title,contributors,year,doi
91,Climate Dynamics,Climate Dynamics,"['Raymond Sellevold', 'Jan T. M. Lenaerts', 'Miren Vizcaino']",2022,10.1007/s00382-021-05897-4
92,Geophysical Research Letters,Geophysical Research Letters,"['Zachary Labe', 'Yannick Peings', 'Gudrun Magnusdottir']",2019,10.1029/2019GL083095
93,Science Advances,Science Advances,"['Peter Yu Feng Siew', 'Camille Li', 'Mingfang Ting', 'Stefan P. Sobolowski', 'Yutian Wu', 'Xiaodan Chen']",2021,10.1126/sciadv.abg4893
94,Frontiers in Marine Science,Frontiers in Marine Science,"['Anne Babcock Hollowed', 'Kirstin Kari Holsman', 'Alan C. Haynie', 'Albert J. Hermann', 'Andre E. Punt', 'Kerim Aydin', 'James N. Ianelli', 'Stephen Kasperski', 'Wei Cheng', 'Amanda Faig', 'Kelly A. Kearney', 'Jonathan C. P. Reum', 'Paul Spencer', 'Ingrid Spies', 'William Stockhausen', 'Cody S. Szuwalski', 'George A. Whitehouse', 'Thomas K. Wilderbuer']",2020,10.3389/fmars.2019.00775
95,Geoscientific Model Development,Geoscientific Model Development,"['Charlotte Pascoe', 'Bryan N. Lawrence', 'Eric Guilyardi', 'Martin Juckes', 'Karl E. Taylor']",2020,10.5194/gmd-13-2149-2020
96,Geophysical Research Letters,Geophysical Research Letters,"['Joonsuk M. Kang', 'Tiffany A. Shaw', 'Lantao Sun']",2023,10.1029/2022GL102301
97,Environmental Research Letters,Environmental Research Letters,"['Michael Previdi', 'Karen L Smith', 'Lorenzo M Polvani']",2021,10.1088/1748-9326/ac1c29
98,Geophysical Research Letters,Geophysical Research Letters,"['J. A. Screen', 'R. Blackport']",2019,10.1029/2019GL084936
99,Paleoceanography and Paleoclimatology,Paleoceanography and Paleoclimatology,"['Gerrit Lohmann', 'Martin Butzin', 'Nina Eissner', 'Xiaoxu Shi', 'Christian Stepanek']",2020,10.1029/2019PA003782
100,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Mian Xu', 'Wenshou Tian', 'Jiankai Zhang', 'James A. Screen', 'Chongyang Zhang', 'Zhe Wang']",2023,10.1038/s41612-023-00333-2
101,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Marcus Lofverstrom', 'Jeremy G. Fyke', 'Katherine Thayer‐Calder', 'Laura Muntjewerf', 'Miren Vizcaino', 'William J. Sacks', 'William H. Lipscomb', 'Bette L. Otto‐Bliesner', 'Sarah L. Bradley']",2020,10.1029/2019MS001984
102,Geophysical Research Letters,Geophysical Research Letters,"['Xiuyuan Ding', 'Gang Chen', 'Lantao Sun', 'Pengfei Zhang']",2022,10.1029/2021GL096076
103,Environmental Research Letters,Environmental Research Letters,"['Kaiqiang Deng', 'Xingwen Jiang', 'Chundi Hu', 'Deliang Chen']",2020,10.1088/1748-9326/ab8335
104,Global and Planetary Change,Global and Planetary Change,"['Tammo Reichgelt', 'Aly Baumgartner', 'Ran Feng', 'Debra A. Willard']",2023,10.1016/j.gloplacha.2023.104073
105,Journal of Climate,Journal of Climate,"['Holly C. Ayres', 'James A. Screen', 'Edward W. Blockley', 'Thomas J. Bracegirdle']",2022,10.1175/JCLI-D-21-0918.1
106,Environmental Research Letters,Environmental Research Letters,"['Richard Davy', 'Philipp Griewank']",2023,10.1088/1748-9326/ace273
107,Journal of Climate,Journal of Climate,"['Alex D. Crawford', 'Jennifer V. Lukovich', 'Michelle R. McCrystall', 'Julienne C. Stroeve', 'David G. Barber']",2022,10.1175/JCLI-D-21-0747.1
108,Environmental Research Letters,Environmental Research Letters,"['Bingyi Wu', 'Zhenkun Li', 'Jennifer A Francis', 'Shuoyi Ding']",2022,10.1088/1748-9326/ac4b51
109,Annales Geophysicae,Annales Geophysicae,"['Fernanda Casagrande', 'Ronald Buss de Souza', 'Paulo Nobre', 'Andre Lanfer Marquez']",2020,10.5194/angeo-38-1123-2020
110,Communications Earth & Environment,Communications Earth & Environment,"['Steven C. Chan', 'Elizabeth J. Kendon', 'Hayley J. Fowler', 'Abdullah Kahraman', 'Julia Crook', 'Nikolina Ban', 'Andreas F. Prein']",2023,10.1038/s43247-022-00669-2
111,Nature Communications,Nature Communications,"['D. M. Smith', 'R. Eade', 'M. B. Andrews', 'H. Ayres', 'A. Clark', 'S. Chripko', 'C. Deser', 'N. J. Dunstone', 'J. García-Serrano', 'G. Gastineau', 'L. S. Graff', 'S. C. Hardiman', 'B. He', 'L. Hermanson', 'T. Jung', 'J. Knight', 'X. Levine', 'G. Magnusdottir', 'E. Manzini', 'D. Matei', 'M. Mori', 'R. Msadek', 'P. Ortega', 'Y. Peings', 'A. A. Scaife', 'J. A. Screen', 'M. Seabrook', 'T. Semmler', 'M. Sigmond', 'J. Streffing', 'L. Sun', 'A. Walsh']",2022,10.1038/s41467-022-28283-y
112,Earth and Space Science,Earth and Space Science,"['Sandra O. Brugger', 'Adrian A. Jimenez', 'Leandro Ponsoni', 'Claire Todd']",2022,10.1029/2021EA002111
113,Geophysical Research Letters,Geophysical Research Letters,"['Kunhui Ye', 'Tim Woollings', 'James A. Screen']",2023,10.1029/2022GL102005
114,Geoscientific Model Development,Geoscientific Model Development,"['Martin Juckes', 'Karl E. Taylor', 'Paul J. Durack', 'Bryan Lawrence', 'Matthew S. Mizielinski', 'Alison Pamment', 'Jean-Yves Peterschmitt', 'Michel Rixen', 'Stéphane Sénési']",2020,10.5194/gmd-13-201-2020
115,Sustainability,Sustainability,"['Nikolai Figenschau', 'Jinmei Lu']",2022,10.3390/su14031359
116,Scientific Reports,Scientific Reports,"['Heeje Cho', 'Jong-Seong Kug', 'Sang-Yoon Jun']",2022,10.1038/s41598-022-12783-4
117,Weather and Climate Dynamics,Weather and Climate Dynamics,"['Peter Yu Feng Siew', 'Camille Li', 'Stefan Pieter Sobolowski', 'Martin Peter King']",2020,10.5194/wcd-1-261-2020
118,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Bian He', 'Xiaoqi Zhang', 'Anmin Duan', 'Qing Bao', 'Yimin Liu', 'Wenting Hu', 'Jinxiao Li', 'Guoxiong Wu']",2021,10.1007/s00376-021-0343-4
119,Atmospheric and Oceanic Science Letters,Atmospheric and Oceanic Science Letters,"['Shenlin Cai', 'Pang-Chi Hsu', 'Fei Liu']",2021,10.1016/j.aosl.2021.100043
120,Environmental Research: Climate,Environmental Research: Climate,"['Tyler P Janoski', 'Michael Previdi', 'Gabriel Chiodo', 'Karen L Smith', 'Lorenzo M Polvani']",2023,10.1088/2752-5295/ace211
121,Nature Communications,Nature Communications,"['Yufei Zou', 'Philip J. Rasch', 'Hailong Wang', 'Zuowei Xie', 'Rudong Zhang']",2021,10.1038/s41467-021-26232-9
122,Climate of the Past,Climate of the Past,"['Charles J. R. Williams', 'Alistair A. Sellar', 'Xin Ren', 'Alan M. Haywood', 'Peter Hopcroft', 'Stephen J. Hunter', 'William H. G. Roberts', 'Robin S. Smith', 'Emma J. Stone', 'Julia C. Tindall', 'Daniel J. Lunt']",2021,10.5194/cp-17-2139-2021
123,Environmental Research Letters,Environmental Research Letters,"['Jung Hyun Park', 'Seong-Joong Kim', 'Hyung-Gyu Lim', 'Jong-Seong Kug', 'Eun Jin Yang', 'Baek-Min Kim']",2023,10.1088/1748-9326/acd568
124,Environmental Research Letters,Environmental Research Letters,"['María Santolaria-Otín', 'Javier García-Serrano', 'Martin Ménégoz', 'Joan Bech']",2020,10.1088/1748-9326/abad57
125,Frontiers in Earth Science,Frontiers in Earth Science,"['Patrick C. Taylor', 'Robyn C. Boeke', 'Linette N. Boisvert', 'Nicole Feldl', 'Matthew Henry', 'Yiyi Huang', 'Peter L. Langen', 'Wei Liu', 'Felix Pithan', 'Sergio A. Sejas', 'Ivy Tan']",2022,10.3389/feart.2021.758361
126,Journal of Climate,Journal of Climate,['Xiuhua Zhu'],2021,10.1175/JCLI-D-20-0700.1
127,Journal of Climate,Journal of Climate,"['Jan Streffing', 'Tido Semmler', 'Lorenzo Zampieri', 'Thomas Jung']",2021,10.1175/JCLI-D-19-1005.1
